RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022
395075,95,"Scranton, PA",Msa,PA,79900,80414,80623,80917,80838,80953,81090,81280,81380,81522,81997,82586,83349,83683,83979,84113,84268,84431,84578,84696,84840,85133,85566,85863,86309,86911,87513,87908,88215,88423,88779,89291,89727,89980,89914,89906,89908,90006,90255,90721,91138,91447,91685,92105,92771,93468,94098,94610,95071,95694,96301,96795,97334,97901,98772,99108,99368,99222,99230,99217,99476,100298,101111,102121,102807,103824,104736,105728,106475,107115,107635,108319,109039,109547,110075,110465,111170,111610,112064,112526,113166,113966,114730,115334,115858,116231,116804,117379,117948,118292,118330,118722,119021,119537,119726,120079,120619,120690,121215,121418,122163,122337,122326,121886,121256,120772,120284,119800,119570,119620,118244,117003,115868,116501,116804,116794,116252,115182,114203,113553,114482,115595,116454,116119,115634,115400,115206,115131,115377,115823,115919,115526,115090,114844,114810,114409,113827,112854,111993,111162,110327,109498,108980,108488,107751,106908,106284,105970,106027,106255,106566,106698,106592,106599,106531,106842,106791,106756,106614,106913,106936,107082,107229,107535,107927,108059,107928,107298,107007,107057,106862,106675,106510,106906,107137,107335,107436,107647,107685,107747,107328,106983,106759,106870,107432,107406,107406,107140,107286,107271,107483,107692,107959,108283,108655,108800,108085,107400,106866,106663,106714,106635,106832,106663,106712,106795,106940,107186,107775,108559,109092,109091,109043,109470,109908,110686,111525,112652,113577,114405,115077,115226,115370,115332,115318,115312,115296,115576,115686,116101,116694,117302,117706,117958,118401,119106,119671,120137,120482,120908,121157,121281,121775,122478,123352,124019,124220,124820,126131,128438,131286,133580,135546,136665,137925,139464,141947,144882,148506,151556,154429,156680,159173,161267,163189,164801,167097
394666,96,"Harrisburg, PA",Msa,PA,116078,116475,116784,117395,117692,117887,117994,118239,118573,118985,119697,120404,121171,121586,122040,122435,122903,123316,123476,123555,123539,123665,123811,123998,124203,124537,124832,125270,125658,126071,126295,126564,126953,127353,127785,128168,128665,129065,129424,129949,130480,131296,132139,133174,134091,134932,135724,136421,137051,137768,138495,139158,139870,140672,141706,142680,143743,144768,145694,146545,147350,148199,149007,149845,150795,151827,153045,154230,155506,156721,157961,158977,159709,160384,161170,162235,163429,164753,166070,167284,168214,168972,169403,170096,170693,171433,172366,173360,174203,174551,174813,175164,175458,175748,175955,176105,176251,176455,176712,176476,176212,175894,175894,175704,175475,175218,175014,174739,174559,174167,173994,173642,173929,173895,174331,174216,174264,173995,173711,173498,173379,173643,173947,174103,173966,173751,173394,173161,172614,172129,171466,170879,170177,169433,168570,167933,167513,167424,167247,166952,166540,166212,165829,165357,164990,164928,165189,165530,165360,165048,164664,164683,164206,163923,163801,164336,164604,164808,165023,165225,165461,165684,166053,166197,166289,166227,166515,166790,167113,167147,167295,167728,168258,168729,168825,168993,169132,169272,169043,168647,168288,168377,168367,168586,168657,168967,169112,169117,169347,169605,170069,170438,170562,170646,170747,171137,171495,171648,171993,172482,172985,173336,173637,174340,175119,176087,176651,177475,178111,178772,179085,179413,180104,180571,181111,181403,181923,182170,182651,183094,183810,184430,184947,185465,186020,186606,187307,187825,188547,189064,189481,189769,189946,190361,190818,191256,191887,192403,192921,193225,193867,194851,195796,196592,197470,198398,199384,200420,201847,203668,205821,207992,210219,212488,215096,218100,220852,223774,226454,229179,231659,233952,236418,239212,242362,245722,248512
394957,97,"Melbourne, FL",Msa,FL,107884,108106,108316,108732,109142,109561,110032,110498,110981,111462,111932,112439,112861,113285,113667,114241,114848,115555,116293,117029,117862,118632,119605,120588,121447,122226,122951,123867,124937,126079,127267,128358,129465,130524,131659,132949,134110,135304,136269,137569,138940,140408,142169,144057,146160,148134,149751,151577,153296,155556,158530,161644,165258,169018,173065,177327,181044,185162,188334,192110,195787,200088,203969,209141,214559,220104,225988,233407,239686,244506,246139,249083,251519,255862,259131,261928,263968,265116,264934,263175,260649,258112,255588,253138,250940,248091,245404,242474,239519,235909,231445,226578,222261,218414,214506,210071,205400,201918,197722,193712,188799,185082,180876,177274,173967,171039,167912,164125,160476,156941,154682,152617,150502,147959,146294,144981,143760,142581,142253,142102,141582,140270,138676,138144,137834,137398,135601,133627,131931,130329,129096,127617,126163,124093,122364,120803,119687,118908,118420,117955,117589,117469,117566,117797,118002,118027,118063,118116,118620,119081,120171,121056,122178,122465,123518,124409,125745,127015,128282,129285,130204,131361,133080,134515,136022,137683,139479,141058,142496,143763,144831,145735,146482,147570,148546,149690,149997,150224,150710,152045,154036,155420,156990,157876,159691,160699,161304,162139,163612,166263,167929,169486,171123,173046,175265,176783,177872,178913,180485,182591,184336,185421,186211,187591,188642,190080,191326,193616,196359,198633,200429,201768,203190,204415,206527,208534,209951,209792,210163,211251,212638,212702,213432,214684,216976,218177,218704,219706,221106,223442,223923,223931,222658,222884,223345,223549,222992,223155,224052,225562,227141,228928,230920,232035,232264,232791,233576,236398,239026,241601,243790,245785,249433,252880,256803,260673,266481,273566,281128,287724,293568,299666,307237,314297,320368,326216,333878
394460,98,"Chattanooga, TN",Msa,TN,105142,105437,105609,106073,106491,106944,107280,107603,107959,108332,108710,109073,109527,109859,110378,110831,111364,111732,112114,112551,113013,113503,113958,114372,114728,115143,115438,115710,115957,116343,116755,117112,117482,117840,118174,118448,118735,119072,119408,119788,120107,120453,120769,121264,121777,122339,122765,123158,123489,123893,124373,124855,125257,125593,126114,126759,127512,128306,128880,129713,130121,130755,131276,132134,132992,133860,134787,135768,136631,137352,137989,138511,138937,139370,139732,140294,140911,141506,141975,142474,142929,143410,143669,143939,144141,144433,144771,145001,145145,145370,145688,145949,146232,146393,146482,,145512,145368,145783,145942,145764,145245,144635,143993,143414,142706,142090,141615,141346,140886,140222,139556,138886,138323,137723,137226,136775,136276,135724,135105,134724,134429,134520,134454,134564,134498,134467,134360,134109,133747,133282,132840,132404,132061,131689,131218,130666,130096,129553,128874,128099,127394,126703,126285,125755,125224,124865,125034,125394,125589,125653,125658,125645,125660,126037,126340,126832,127309,127786,128443,128908,129659,130136,130781,131445,132109,133010,133784,134613,135260,135857,136126,136237,136407,136552,136607,136717,136911,137125,137309,137433,137696,137773,138156,138472,139034,139652,140246,140723,140983,141365,141787,142294,142741,143338,144045,144955,145660,146328,147062,148036,148976,149841,150604,151589,152477,153503,154289,155184,156096,157129,158138,159095,160122,161057,161926,161976,162219,162395,163345,164327,165220,166075,166780,167700,168791,169771,170817,172048,173327,174753,175640,176515,177011,177581,178274,178999,179754,180032,180335,180670,181466,182527,183637,184998,186247,187537,188932,190338,192114,,199365,203647,206353,209179,211332,214036,217983,222985,227361,231146,234500,238430,242193,246897,252361,257916
395113,99,"Spokane, WA",Msa,WA,129588,129570,129585,129548,129040,128507,128017,128080,128231,128366,128410,128198,128302,128411,128741,128848,129029,129253,129487,129762,130137,130580,130964,131293,131508,131740,131978,132287,132602,132897,133220,133648,134091,134534,134910,135338,135682,136024,136266,136641,137146,137819,138534,139417,140431,141318,142335,143022,143698,144172,144757,145626,146985,148620,150458,151771,152889,153749,154578,155701,156787,157553,158484,159971,162436,165856,169695,174114,177814,180210,181863,182890,183416,183860,186348,189613,193566,195870,199032,201502,204237,206162,207341,207229,206837,207319,208539,210298,211931,214106,216175,217584,217878,217654,217092,215902,213489,211942,211441,211490,211731,211255,210652,208623,205764,202920,199754,198172,196564,195253,193368,192513,192145,192160,191471,191016,190947,191546,191740,191221,189777,188364,187015,187653,188211,188448,186161,183261,179794,177926,176866,176032,175360,174835,174492,172865,171060,169068,168308,167836,167776,167275,166182,165390,165374,164985,165324,165405,166638,167283,167438,167654,167953,168242,168920,170578,170434,169425,168148,168965,170223,171156,171539,171750,171350,171304,170575,170332,169162,169920,170698,172781,173699,174090,174951,175859,177574,178752,180026,180582,180493,179995,179700,180060,180782,182058,183356,184831,185516,186413,187371,188867,190560,194001,196046,197708,196852,197185,197820,199049,200109,201390,203771,206332,208947,210287,212211,213021,214870,216613,218589,220026,221789,223159,224515,226434,229590,232706,235288,237439,239745,241291,243705,245658,247256,248329,250283,252564,255480,258136,260574,262728,265165,267523,268628,269042,269893,271538,272811,274812,279372,284680,290495,293761,295475,294666,294383,296820,301627,307247,313900,320669,328469,334404,340344,347455,356505,367957,377901,386088,392224,397864,404239,410482,416771,425804,434526
395006,100,"Provo, UT",Msa,UT,,,,,203824,203543,203324,203338,203905,204844,205682,206346,207081,207944,208750,209306,209474,210016,210824,211803,212446,212796,213146,213157,213166,213112,213206,212736,212844,213067,213493,212824,211853,210747,210249,209746,209656,209472,209412,209602,209424,209513,209597,210133,210446,210603,210754,210876,210727,210643,210486,210695,210775,211386,211800,212161,212231,212289,212319,212173,212358,212748,213221,213455,213541,213609,214467,215486,216963,217796,218983,220183,221482,222441,223750,225755,228538,232062,,243775,249441,253332,255200,257635,259476,262768,266547,271439,275636,279773,283400,287029,289688,292277,295110,296259,296361,294577,293295,291610,289649,286883,283654,280324,276445,272612,268912,265907,263214,260507,258426,255835,252923,248973,246136,243909,242250,240250,239050,238191,236389,234754,233489,233440,232571,231057,228708,226587,224909,222652,219726,216668,215297,213988,212693,210818,209525,208227,207195,206428,205477,205583,205538,206554,207086,208308,209976,211637,213248,213421,213140,213327,215224,218014,220318,222281,224845,227798,230814,233770,237092,241336,244504,246978,248229,249323,249893,250427,251571,253073,254086,254795,255429,256434,256036,255559,254902,255573,256555,257944,259370,260596,262503,264282,266179,267302,269652,272159,274626,276128,276929,278305,280098,282755,284478,285511,287156,289453,291978,292905,293821,294635,296544,297729,299438,300477,303105,305448,308057,310002,312653,315110,316793,318093,320364,323977,326782,330447,332637,334919,336378,338357,341319,343944,347169,350295,354245,357011,358803,359767,361176,362398,363132,364484,365847,367665,368829,369548,370223,370621,373392,376342,379755,381964,383167,384870,387636,392187,397840,404420,410644,418584,424722,434071,441358,451347,465385,484870,503393,516947,523328,528085,534179,543392,551546,561579,569027
394768,101,"Lancaster, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143216,143622,143945,144834,145905,146855,147609,148029,148680,149420,150308,151310,152227,153334,154269,154878,155217,155787,156803,156668,156959,157526,157428,157333,156824,158585,160103,163390,166287,169445,172639,176132,179052,180117,181423,183020,185447,187626,189605,191183,192777,194267,195364,196454,197392,199029,200759,202290,203239,203944,204864,205296,205213,205572,205898,206367,206451,207281,208315,209468,210252,210649,210736,210518,210293,210182,210163,210504,210616,210478,210099,209319,208499,207222,206005,204809,204255,204428,204556,204614,204065,203838,203397,203050,202565,202240,202104,201971,201909,201769,202080,202307,202111,201571,200913,200557,200010,199018,198082,196790,195732,194259,193170,192123,191665,191116,190707,190280,189838,189664,189285,189220,188967,188638,188650,188441,188754,188818,188804,188385,187765,186975,186216,185728,185652,185887,186000,186454,186819,187421,188037,188498,188822,189006,189391,190023,190523,191120,191209,191506,191581,191825,192074,192600,193279,193787,193888,193644,193515,193235,193043,193228,193800,194564,195016,195275,195567,195748,196502,196926,197688,198188,199292,199824,200044,200017,200404,201194,201927,202726,203218,203931,204604,205616,206184,206670,207253,207989,208659,209338,210307,211693,212928,214184,215167,216020,217110,,223680,226376,226866,226687,226670,226922,227298,228461,230094,231430,231840,231038,230465,230386,231208,232108,233026,233533,234080,234243,234408,234507,234899,236625,237957,239069,239962,241208,243163,245292,248305,252153,256263,261030,265179,268001,270371,273311,277945,282147,286104,289108,292920,296214,299256,302180,305569,308699
394871,102,"Modesto, CA",Msa,CA,148699,149056,149656,149387,149218,148971,150215,151784,153963,156201,159542,162685,165601,167186,169890,173527,177826,181585,184960,188037,191389,194441,197379,199236,199906,200174,201732,204484,207717,210161,212274,214889,217205,220038,222622,225186,227684,229480,232298,235544,239762,243162,245961,249064,252039,256272,259263,262110,263462,265736,268554,273309,278391,283952,288868,294762,299923,306766,312551,319066,324060,331250,337940,345054,352425,359786,367769,373643,381277,390157,397998,403086,406653,411310,416890,421706,423883,424194,423052,420816,417727,412171,407576,402612,399017,397421,395061,391558,384137,377622,371650,363441,354763,344397,331685,322071,308213,296344,276788,262730,250599,242431,230414,218056,207422,201573,195676,188996,180930,176050,171534,168381,166651,164383,161630,158282,155611,153834,153702,154202,155178,153796,153948,154636,155204,156090,156764,158367,158590,157928,155309,152955,151836,152572,152702,151672,149410,147370,144806,142999,141507,140531,140105,139762,140227,140314,141334,142068,142919,143210,144009,146062,148299,150857,153024,155891,158884,162445,165611,168627,171873,177123,183152,189562,195461,201223,206526,211151,216003,219316,221716,222885,225384,227961,230887,231124,230937,230338,232012,233532,234494,234921,235888,237128,239015,239621,240376,242061,244349,247085,248551,250678,252635,255414,257343,259164,259607,261425,264889,267121,269020,269641,272599,274716,277553,279523,281402,282610,284195,285604,285817,285839,287266,290062,293090,296193,299527,302059,305305,307626,310297,311276,312531,313994,315874,316414,317380,318925,320208,320836,320511,323154,324296,325673,324501,325029,325203,327699,328877,330814,331308,333663,335106,336566,340253,342219,344898,347198,351658,355653,359094,364136,369664,374519,378913,384187,392675,402079,413950,423101,429955,434961,437334,440793,443614,451288,459213
394997,103,"Portland, ME",Msa,ME,145890,146796,147446,148905,149850,150870,151830,152991,154133,155251,156653,158277,160068,161612,163029,164210,165915,167815,170006,171744,173506,175161,177209,179022,180890,182730,184600,186715,188689,190955,193316,195399,197218,198736,200463,202366,204393,206402,208180,209761,211921,214298,217089,219815,222749,225654,227885,229970,231973,234503,237236,239794,243120,246635,250565,252690,254427,255523,257812,260014,262881,265544,268313,270514,272518,274067,275674,276997,278413,279613,280585,281520,282485,0,0,0,0,0,0,0,280949,281293,281248,280976,280877,280551,279958,279075,278097,276635,274636,274428,274532,275366,274645,274712,274743,274690,274177,272616,270557,267774,265648,263373,262411,261525,261287,259456,256489,253671,250766,249068,246327,244819,243257,242906,242286,241420,240327,239802,239777,240188,241718,244035,245885,245901,244547,243237,242000,240781,239289,237312,237192,238024,239391,239015,238271,237677,237550,237249,236563,235516,234345,233411,232541,231248,230049,229819,230492,232048,233558,234539,234694,234789,236009,237331,238482,239000,239809,240091,240688,241667,242550,243570,243561,243654,242641,242051,241693,241860,241965,243242,244835,246435,247122,247041,246860,246605,246306,245958,244891,244922,246059,247447,249091,249816,251084,252045,252285,252443,252561,254297,256317,258087,258808,260590,261899,263569,264062,265356,266935,268097,269710,271217,272748,274056,274975,276888,278577,280682,282968,284513,285846,286604,287682,288501,290048,292654,295356,296871,297669,299072,300910,302781,304258,305046,306078,307110,306754,306489,306434,308078,309514,311032,312400,313670,315408,317588,319910,321160,322781,325295,328844,332537,334490,335161,335536,338161,342433,348173,354112,360358,366375,370471,375796,382461,392374,403173,413964,422432,427079,430020,432850,438090,444039,450017,456093
394549,104,"Durham, NC",Msa,NC,169415,169885,170254,170984,171453,171790,172212,172814,173555,174354,175228,176147,176447,176541,176627,177258,177726,178245,178558,179185,179678,180607,181398,182111,182595,182637,183172,183499,184322,184444,184692,184984,185556,186176,186780,187314,187824,188381,188962,189251,189272,189242,189389,189624,189863,190341,190777,191074,191470,192047,192858,193378,193811,194100,194442,194698,195209,195798,196658,197444,198263,198953,199714,200247,201047,201653,202450,203077,203800,204811,205744,206904,207613,208296,208727,209131,209677,210249,210928,211601,212324,212995,213361,213785,214299,215268,216028,216721,217282,218032,218807,219536,220186,220787,221090,221346,221553,221833,222040,221932,221568,221034,220389,219600,218741,217978,217197,216052,215140,214404,213705,212487,211547,210790,210487,209434,208833,208446,208588,208494,208388,208542,209213,209911,210140,209709,208649,207735,207036,206304,205785,204966,204486,203757,203010,202023,200814,199516,198287,197030,195854,194467,193341,192389,191802,190880,190281,190053,190159,190417,190722,191189,191172,191164,191496,192189,192730,194067,195432,196929,197444,197958,198356,199136,200199,201416,202139,202411,203171,203575,204130,204347,205184,205839,206115,206132,206174,206371,206976,207827,208297,208820,209082,209631,210057,210825,211741,212702,213501,214330,215083,215877,216586,217244,217934,218908,220256,221703,222883,224029,225265,226527,227802,228829,229813,230871,232253,234090,235554,236755,237543,238601,239709,241104,242371,244070,245742,247821,249618,251148,252412,253913,255802,257367,258997,260586,262254,263771,265092,266380,267378,268494,269610,270545,271110,272014,273092,274504,275286,276100,276623,277516,278310,279271,280148,281151,282424,284010,285854,288059,290970,293984,297228,301289,305741,310976,317510,325646,334561,343888,352623,361585,368495,376104,385164,395538,406005
395068,105,"Santa Rosa, CA",Msa,CA,275754,280829,283130,288532,291713,296020,300860,306927,313248,320739,327210,334238,338504,343543,350197,357152,363385,367613,372482,377352,381692,384571,387870,390213,392712,393431,393633,394746,396229,398188,400278,403117,406161,409345,413305,417600,421350,424464,428349,433446,438478,442066,446072,449988,455173,459104,464423,468732,474397,478862,485584,492302,501191,509858,520162,528452,535461,540411,548340,557929,568279,575925,582324,590838,600296,610806,618843,625169,630714,636213,641767,645702,646022,646541,647175,649755,650450,648674,645978,641657,637111,631147,625517,620387,615753,611036,608419,604646,602599,600456,596897,591492,583652,578059,574506,564755,560009,550920,542554,529453,517376,507865,495398,483169,472904,464342,453202,445299,435015,426748,418668,413400,412823,410889,409980,407743,405036,402366,402132,404149,406841,409331,409952,411325,409362,407831,404680,400275,396468,392894,392236,391124,388943,386221,383501,381069,377562,372120,367886,362333,358414,354725,351865,348471,346386,345824,346202,347290,350909,355401,358810,359367,360576,365006,372437,381445,387612,393700,400116,408663,416185,424463,430589,441222,449775,457127,462444,467374,473505,480903,489408,493520,494682,494439,497526,497345,497724,499291,504918,509189,514081,514058,514956,520244,526968,532510,532237,534484,538057,543325,546566,552629,554855,561528,565180,569845,569018,570187,572347,575003,577998,582971,588271,590860,597615,601519,605180,605410,609443,613075,612568,615449,619120,626462,632776,637998,643380,654133,663029,671393,672534,674961,679583,682286,683007,677516,670810,665089,658887,652877,648842,645697,647119,650669,652690,652757,651196,651167,647618,645760,652327,661793,665690,662743,657534,652607,652498,656736,668812,679555,690480,698792,704305,707090,712943,723108,734702,745652,758954,772934,781864,782174,780320,775308,775834,782226,798696
